YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,10,20,2,AA,1843,N839AW,13495,11057,1245,1237,-8,18,1255,111,119,91,651,1526,10,1536,1536,0,0,0,,,,,,
2015,10,21,3,EV,4368,N14174,11995,11618,923,915,-8,10,925,97,87,71,445,1036,6,1100,1042,-18,0,0,,,,,,
2015,3,13,5,MQ,2955,N610MQ,DFW,MGM,1520,1606,46,24,1630,100,104,78,622,1748,2,1700,1750,50,0,0,,4,0,0,46,0
2015,7,26,7,HA,311,N486HA,ITO,HNL,1950,1950,0,10,2000,50,53,35,216,2035,8,2040,2043,3,0,0,,,,,,
2015,12,17,4,AA,2000,N711UW,PIT,CLT,1020,1012,-8,8,1020,97,82,68,366,1128,6,1157,1134,-23,0,0,,,,,,
2015,11,22,7,UA,1571,N34460,CLE,SFO,700,702,2,28,730,332,316,281,2161,911,7,932,918,-14,0,0,,,,,,
2015,9,25,5,AA,1758,N576UW,ORD,PHL,600,555,-5,23,618,131,130,101,678,859,6,911,905,-6,0,0,,,,,,
2015,10,12,1,UA,1431,N75858,12892,12173,1330,1323,-7,24,1347,350,336,306,2556,1553,6,1620,1559,-21,0,0,,,,,,
2015,8,2,7,WN,3149,N8616C,LAS,IND,1810,1807,-3,13,1820,210,220,189,1590,29,18,40,47,7,0,0,,,,,,
2015,10,2,5,WN,513,N685SW,10821,10721,1425,1545,80,19,1604,85,95,65,369,1709,11,1550,1720,90,0,0,,10,0,69,11,0
2015,10,21,3,AA,1877,N827AW,11057,13303,700,658,-2,12,710,117,102,86,650,836,4,857,840,-17,0,0,,,,,,
2015,11,5,4,EV,2799,N672AE,DFW,JLN,2025,231,366,11,242,80,66,51,327,333,4,2145,337,352,0,0,,0,0,352,0,0
2015,10,22,4,WN,35,N731SA,11259,12191,1500,1500,0,18,1518,65,71,47,239,1605,6,1605,1611,6,0,0,,,,,,
2015,10,30,5,WN,1457,N8311Q,13342,11292,600,557,-3,15,612,155,148,128,896,720,5,735,725,-10,0,0,,,,,,
2015,10,13,2,UA,715,N409UA,15016,14771,1736,1735,-1,14,1749,253,248,224,1735,1933,10,1949,1943,-6,0,0,,,,,,
2015,12,30,3,UA,1148,N71411,MCO,ORD,1558,1651,53,13,1704,181,169,141,1005,1825,15,1759,1840,41,0,0,,0,0,0,19,22
2015,5,22,5,WN,985,N203WN,ATL,MDW,850,945,55,19,1004,120,116,93,591,1037,4,950,1041,51,0,0,,0,0,0,51,0
2015,6,13,6,WN,4228,N257WN,MHT,MDW,1625,1645,20,9,1654,145,148,134,838,1808,5,1750,1813,23,0,0,,3,0,0,11,9
2015,8,23,7,EV,4259,N48901,IAH,LBB,1743,1755,12,28,1823,97,105,71,458,1934,6,1920,1940,20,0,0,,8,0,12,0,0
2015,12,2,3,UA,238,N467UA,SAN,IAD,2230,2215,-15,16,2231,280,272,251,2253,542,5,610,547,-23,0,0,,,,,,
2015,6,9,2,WN,4262,N744SW,RNO,LAS,1730,1737,7,18,1755,75,79,57,345,1852,4,1845,1856,11,0,0,,,,,,
2015,7,3,5,MQ,3668,N515MQ,LGA,XNA,1400,1349,-11,15,1404,190,181,163,1147,1547,3,1610,1550,-20,0,0,,,,,,
2015,7,14,2,WN,205,N7815L,ATL,RDU,935,936,1,9,945,95,72,58,356,1043,5,1110,1048,-22,0,0,,,,,,
2015,8,18,2,WN,669,N7708E,MDW,MCO,1140,1138,-2,14,1152,150,144,124,990,1456,6,1510,1502,-8,0,0,,,,,,
2015,7,31,5,B6,827,N183JB,BOS,BWI,1645,1639,-6,19,1658,90,95,70,369,1808,6,1815,1814,-1,0,0,,,,,,
2015,2,1,7,OO,6451,N584SW,LAX,SMX,2000,1950,-10,19,2009,55,52,29,134,2038,4,2055,2042,-13,0,0,,,,,,
2015,5,18,1,B6,401,N618JB,BOS,MSY,1338,1429,51,21,1450,212,213,182,1368,1652,10,1610,1702,52,0,0,,1,0,0,51,0
2015,9,21,1,DL,1851,N913DL,SRQ,ATL,1555,1552,-3,11,1603,101,85,70,444,1713,4,1736,1717,-19,0,0,,,,,,
2015,7,17,5,DL,1933,N3760C,CVG,LAX,915,914,-1,11,925,275,268,243,1900,1028,14,1050,1042,-8,0,0,,,,,,
2015,7,25,6,OO,5184,N796SK,MCI,IAH,1312,1312,0,12,1324,117,103,88,643,1452,3,1509,1455,-14,0,0,,,,,,
2015,9,10,4,MQ,3105,N932MQ,DFW,DRO,2200,2155,-5,14,2209,128,124,103,674,2252,7,2308,2259,-9,0,0,,,,,,
2015,12,29,2,AA,1017,N3DJAA,MIA,ORD,1216,1214,-2,12,1226,205,177,155,1197,1401,10,1441,1411,-30,0,0,,,,,,
2015,2,15,7,DL,1806,N138DL,LAX,DTW,910,907,-3,22,929,267,255,221,1979,1610,12,1637,1622,-15,0,0,,,,,,
2015,3,20,5,DL,2297,N3754A,ATL,JAX,1353,1425,32,12,1437,69,62,43,270,1520,7,1502,1527,25,0,0,,0,0,25,0,0
2015,9,9,3,DL,2448,N947DN,ATL,PBI,1510,1513,3,13,1526,115,96,81,545,1647,2,1705,1649,-16,0,0,,,,,,
2015,1,16,5,US,1894,N747UW,MCO,DCA,845,834,-11,20,854,123,127,104,759,1038,3,1048,1041,-7,0,0,,,,,,
2015,2,23,1,WN,2283,N910WN,OAK,HOU,800,804,4,12,816,220,210,193,1642,1329,5,1340,1334,-6,0,0,,,,,,
2015,12,19,6,WN,3533,N7828A,HOU,DCA,1230,1236,6,22,1258,170,176,150,1218,1628,4,1620,1632,12,0,0,,,,,,
2015,3,31,2,OO,2796,N468CA,PHX,DRO,854,909,15,22,931,90,80,54,351,1125,4,1124,1129,5,0,0,,,,,,
2015,2,19,4,EV,4536,N15555,EWR,CVG,1859,1859,0,15,1914,132,119,96,569,2050,8,2111,2058,-13,0,0,,,,,,
2015,1,25,7,WN,204,N262WN,BNA,SAT,2050,2040,-10,12,2052,155,141,123,822,2255,6,2325,2301,-24,0,0,,,,,,
2015,5,24,7,UA,899,N463UA,DEN,OKC,1557,1552,-5,16,1608,94,105,85,495,1833,4,1831,1837,6,0,0,,,,,,
2015,1,22,4,UA,1704,N35407,IAH,MIA,1920,1924,4,18,1942,140,134,112,964,2234,4,2240,2238,-2,0,0,,,,,,
2015,8,9,7,UA,1538,N76265,DEN,LAX,2215,2215,0,13,2228,149,157,122,862,2330,22,2344,2352,8,0,0,,,,,,
2015,9,23,3,WN,785,N7720F,LAX,SJC,935,928,-7,16,944,65,68,48,308,1032,4,1040,1036,-4,0,0,,,,,,
2015,8,18,2,WN,1582,N285WN,HOU,EWR,1125,1124,-1,8,1132,210,196,179,1411,1531,9,1555,1540,-15,0,0,,,,,,
2015,7,19,7,OO,4856,N812SK,OAK,LAX,1633,1928,175,38,2006,92,107,62,337,2108,7,1805,2115,190,0,0,,15,0,166,9,0
2015,4,19,7,WN,8,N491WN,DAL,MAF,935,930,-5,12,942,70,70,53,319,1035,5,1045,1040,-5,0,0,,,,,,
2015,12,2,3,OO,6497,N929EV,MCI,DEN,515,509,-6,23,532,121,121,86,533,558,12,616,610,-6,0,0,,,,,,
2015,9,20,7,AA,2247,N872AA,PHX,DFW,1330,1438,68,26,1504,145,148,113,868,1857,9,1755,1906,71,0,0,,3,0,68,0,0
2015,6,5,5,EV,4177,N16999,IAH,BTR,1737,1757,20,43,1840,67,93,43,253,1923,7,1844,1930,46,0,0,,26,0,20,0,0
2015,10,20,2,WN,1924,N956WN,12992,10821,1555,1613,18,6,1619,140,125,114,912,1913,5,1915,1918,3,0,0,,,,,,
2015,11,2,1,WN,153,N441WN,BUF,BWI,1405,1402,-3,7,1409,65,58,47,281,1456,4,1510,1500,-10,0,0,,,,,,
2015,12,12,6,WN,2244,N439WN,PHX,AUS,1230,1239,9,8,1247,130,129,110,872,1537,11,1540,1548,8,0,0,,,,,,
2015,2,22,7,OO,2603,N464SW,LAX,SAN,1420,1427,7,34,1501,46,71,33,109,1534,4,1506,1538,32,0,0,,25,0,0,7,0
2015,12,3,4,WN,2782,N230WN,BDL,BWI,1155,1158,3,7,1205,75,69,59,283,1304,3,1310,1307,-3,0,0,,,,,,
2015,4,30,4,AA,1429,N576AA,ORD,MSP,1347,1339,-8,20,1359,95,83,59,334,1458,4,1522,1502,-20,0,0,,,,,,
2015,9,10,4,EV,4355,N12201,IAH,JAX,1258,1254,-4,15,1309,132,136,111,817,1600,10,1610,1610,0,0,0,,,,,,
2015,2,21,6,HA,214,N484HA,LIH,HNL,1839,1851,12,6,1857,33,30,19,102,1916,5,1912,1921,9,0,0,,,,,,
2015,1,15,4,US,568,N538UW,SLC,PHX,700,652,-8,46,738,107,123,73,507,851,4,847,855,8,0,0,,,,,,
2015,9,15,2,B6,69,N324JB,BOS,FLL,1408,1403,-5,25,1428,202,198,168,1237,1716,5,1730,1721,-9,0,0,,,,,,
2015,4,19,7,DL,1374,N357NB,OAK,SLC,1647,1639,-8,10,1649,98,100,85,588,1914,5,1925,1919,-6,0,0,,,,,,
2015,8,6,4,HA,121,N484HA,ITO,HNL,849,842,-7,10,852,50,55,40,216,932,5,939,937,-2,0,0,,,,,,
2015,8,31,1,DL,2154,N966DL,DTW,IND,2145,2136,-9,16,2152,65,56,36,231,2228,4,2250,2232,-18,0,0,,,,,,
2015,12,31,4,B6,741,N274JB,BOS,SRQ,1240,1240,0,16,1256,216,209,191,1220,1607,2,1616,1609,-7,0,0,,,,,,
2015,8,20,4,DL,801,N992DL,ATL,RSW,810,810,0,15,825,89,92,72,515,937,5,939,942,3,0,0,,,,,,
2015,7,21,2,B6,2007,N709JB,PIT,FLL,715,704,-11,12,716,162,157,139,994,935,6,957,941,-16,0,0,,,,,,
2015,10,21,3,WN,1417,N798SW,11292,13851,1025,1024,-1,23,1047,90,100,74,495,1301,3,1255,1304,9,0,0,,,,,,
2015,4,22,3,UA,1057,N38268,SFO,BWI,2245,2245,0,29,2314,319,303,269,2457,643,5,704,648,-16,0,0,,,,,,
2015,11,24,2,WN,49,N567WN,BWI,MDW,1335,1347,12,20,1407,125,126,101,611,1448,5,1440,1453,13,0,0,,,,,,
2015,1,17,6,OO,6242,N956SW,DEN,GTF,1210,1210,0,20,1230,121,125,98,624,1408,7,1411,1415,4,0,0,,,,,,
2015,2,17,2,AA,1581,N425AA,DCA,DFW,1106,1101,-5,12,1113,214,224,207,1192,1340,5,1340,1345,5,0,0,,,,,,
2015,9,15,2,F9,223,N939FR,AUS,DEN,1810,1847,37,18,1905,135,134,106,775,1951,10,1925,2001,36,0,0,,0,0,4,32,0
2015,3,11,3,UA,1085,N38467,ORD,SAN,1930,1944,14,16,2000,272,230,212,1723,2132,2,2202,2134,-28,0,0,,,,,,
2015,7,4,6,MQ,3209,N504MQ,ELP,ORD,1314,1311,-3,9,1320,191,175,160,1236,1700,6,1725,1706,-19,0,0,,,,,,
2015,1,3,6,AA,1252,N5CFAA,MCO,DFW,1835,1838,3,14,1852,175,168,149,985,2021,5,2030,2026,-4,0,0,,,,,,
2015,3,25,3,WN,4247,N620SW,PHL,MCO,2055,2057,2,17,2114,150,148,124,861,2318,7,2325,2325,0,0,0,,,,,,
2015,6,14,7,AA,2390,N3GPAA,ORD,PHX,1532,1548,16,18,1606,229,209,186,1440,1712,5,1721,1717,-4,0,0,,,,,,
2015,5,29,5,B6,1494,N192JB,MCO,HPN,1510,1504,-6,16,1520,161,162,143,972,1743,3,1751,1746,-5,0,0,,,,,,
2015,7,26,7,AA,1375,N3KFAA,MIA,LAS,700,656,-4,14,710,308,299,276,2174,846,9,908,855,-13,0,0,,,,,,
2015,4,22,3,WN,570,N456WN,LAS,BHM,900,920,20,12,932,210,191,175,1618,1427,4,1430,1431,1,0,0,,,,,,
2015,7,2,4,MQ,3251,N659MQ,ORD,BIS,1215,1221,6,16,1237,146,124,104,716,1421,4,1441,1425,-16,0,0,,,,,,
2015,9,8,2,WN,52,N749SW,CAK,DCA,1415,1407,-8,12,1419,70,61,44,274,1503,5,1525,1508,-17,0,0,,,,,,
2015,9,13,7,AA,1253,N3BLAA,ORD,TPA,1320,1314,-6,12,1326,159,138,122,1012,1628,4,1659,1632,-27,0,0,,,,,,
2015,7,5,7,WN,4198,N526SW,AMA,DAL,855,850,-5,9,859,70,63,50,323,949,4,1005,953,-12,0,0,,,,,,
2015,11,9,1,WN,2829,N8634A,PHX,DAL,1600,1559,-1,12,1611,135,124,105,879,1856,7,1915,1903,-12,0,0,,,,,,
2015,1,17,6,AA,1208,N493AA,RNO,DFW,714,739,25,10,749,196,195,164,1345,1233,21,1230,1254,24,0,0,,0,0,24,0,0
2015,2,11,3,EV,5978,N16541,ORD,IND,816,807,-9,19,826,65,64,34,177,1000,11,1021,1011,-10,0,0,,,,,,
2015,9,5,6,WN,6125,N7737E,MDW,IAD,1230,1241,11,13,1254,110,110,93,577,1527,4,1520,1531,11,0,0,,,,,,
2015,4,27,1,WN,2874,N8627B,ONT,DEN,600,558,-2,15,613,145,146,125,819,918,6,925,924,-1,0,0,,,,,,
2015,3,13,5,AA,2,N783AA,LAX,JFK,900,916,16,34,950,339,354,312,2475,1802,8,1739,1810,31,0,0,,15,0,16,0,0
2015,11,14,6,AA,1783,N152UW,FLL,CLT,1715,1707,-8,15,1722,117,115,95,632,1857,5,1912,1902,-10,0,0,,,,,,
2015,6,2,2,NK,113,N531NK,BWI,IAH,1541,1539,-2,23,1602,198,196,162,1235,1744,11,1759,1755,-4,0,0,,,,,,
2015,11,12,4,UA,1160,N24729,ORD,SNA,1606,1601,-5,21,1622,275,271,244,1726,1826,6,1841,1832,-9,0,0,,,,,,
2015,3,2,1,AA,1298,N009AA,DFW,ATL,1815,1830,15,11,1841,119,134,93,731,2114,30,2114,2144,30,0,0,,15,0,0,15,0
2015,1,9,5,WN,116,N464WN,HOU,TPA,1830,1852,22,9,1901,115,110,96,781,2137,5,2125,2142,17,0,0,,0,0,17,0,0
2015,6,11,4,EV,3920,N14162,GSO,ORD,1023,1025,2,13,1038,117,107,87,589,1105,7,1120,1112,-8,0,0,,,,,,
2015,7,28,2,WN,884,N285WN,SFO,DEN,555,550,-5,9,559,155,131,116,967,855,6,930,901,-29,0,0,,,,,,
2015,1,18,7,MQ,3619,N942MQ,ORD,CWA,1925,2010,45,15,2025,64,62,43,212,2108,4,2029,2112,43,0,0,,0,0,43,0,0
2015,7,30,4,OO,4534,N487CA,TUL,MSP,720,711,-9,19,730,123,121,91,615,901,11,923,912,-11,0,0,,,,,,
2015,4,10,5,UA,1254,N69835,MCO,DEN,810,929,79,14,943,240,231,209,1546,1112,8,1010,1120,70,0,0,,0,0,70,0,0
2015,6,6,6,UA,481,N438UA,MIA,IAH,1455,1455,0,13,1508,175,156,137,964,1625,6,1650,1631,-19,0,0,,,,,,
2015,5,28,4,UA,490,N424UA,IAH,ATL,1923,1922,-1,21,1943,128,126,95,689,2218,10,2231,2228,-3,0,0,,,,,,
2015,9,18,5,AA,2238,N499AA,CLE,DFW,1608,1635,27,8,1643,177,146,135,1021,1758,3,1805,1801,-4,0,0,,,,,,
2015,9,12,6,DL,1445,N303DQ,ATL,CHS,2155,2150,-5,15,2205,72,59,39,259,2244,5,2307,2249,-18,0,0,,,,,,
2015,10,2,5,UA,939,N477UA,11292,12264,815,822,7,23,845,198,213,179,1452,1344,11,1333,1355,22,0,0,,15,0,7,0,0
2015,7,26,7,B6,441,N190JB,BOS,CLE,645,642,-3,15,657,120,107,87,563,824,5,845,829,-16,0,0,,,,,,
2015,4,9,4,EV,5889,N18114,CLE,BOS,1016,1008,-8,9,1017,110,94,78,563,1135,7,1206,1142,-24,0,0,,,,,,
2015,7,6,1,AA,1861,N712US,JAX,CLT,1755,1848,53,12,1900,88,68,50,328,1950,6,1923,1956,33,0,0,,0,0,0,33,0
2015,11,7,6,WN,3517,N269WN,DEN,SNA,855,850,-5,16,906,150,129,108,846,954,5,1025,959,-26,0,0,,,,,,
2015,9,20,7,UA,1178,N33284,EWR,SFO,855,848,-7,16,904,376,340,318,2565,1122,6,1211,1128,-43,0,0,,,,,,
2015,5,2,6,OO,5222,N113SY,PIT,ORD,1411,1420,9,11,1431,99,82,63,413,1434,8,1450,1442,-8,0,0,,,,,,
2015,1,13,2,WN,4202,N8637A,DAL,MDW,1755,1757,2,7,1804,130,118,108,793,1952,3,2005,1955,-10,0,0,,,,,,
2015,5,15,5,VX,469,N636VA,LAS,LAX,810,805,-5,13,818,75,65,44,236,902,8,925,910,-15,0,0,,,,,,
2015,1,9,5,DL,2157,N751AT,SLC,SEA,1115,1121,6,18,1139,134,119,96,689,1215,5,1229,1220,-9,0,0,,,,,,
2015,1,31,6,OO,6538,N930SW,DEN,IDA,1846,1841,-5,11,1852,98,102,85,458,2017,6,2024,2023,-1,0,0,,,,,,
2015,11,12,4,EV,4952,N391CA,DTW,IAD,1520,1517,-3,22,1539,91,84,58,383,1637,4,1651,1641,-10,0,0,,,,,,
2015,7,11,6,DL,957,N370NB,TLH,ATL,700,656,-4,9,705,69,60,41,223,746,10,809,756,-13,0,0,,,,,,
2015,2,25,3,MQ,3415,N626MQ,ORD,OMA,1005,1011,6,24,1035,92,97,69,416,1144,4,1137,1148,11,0,0,,,,,,
2015,11,6,5,WN,170,N798SW,BWI,HOU,1010,1018,8,13,1031,220,202,183,1246,1234,6,1250,1240,-10,0,0,,,,,,
2015,10,27,2,WN,3043,N233LV,14570,12892,1100,1055,-5,10,1105,85,76,59,391,1204,7,1225,1211,-14,0,0,,,,,,
2015,10,19,1,EV,2853,N687JS,14814,11298,1816,1843,27,3,1846,69,51,42,190,1928,6,1925,1934,9,0,0,,,,,,
2015,4,23,4,EV,2572,N903EV,PIB,MEI,640,640,0,5,645,30,19,12,69,657,2,710,659,-11,0,0,,,,,,
2015,10,17,6,AS,239,N577AS,14679,14747,1935,1930,-5,14,1944,165,159,135,1050,2159,10,2220,2209,-11,0,0,,,,,,
2015,10,27,2,WN,1964,N797MX,15304,11697,645,640,-5,10,650,55,51,36,197,726,5,740,731,-9,0,0,,,,,,
2015,10,4,7,WN,747,N926WN,11697,10821,1035,1031,-4,9,1040,150,157,140,925,1300,8,1305,1308,3,0,0,,,,,,
2015,4,16,4,OO,4839,N440SW,MSP,FAR,1318,1318,0,23,1341,69,67,39,223,1420,5,1427,1425,-2,0,0,,,,,,
2015,12,10,4,DL,1351,N950AT,PBI,LGA,1236,1227,-9,17,1244,174,166,140,1035,1504,9,1530,1513,-17,0,0,,,,,,
2015,9,27,7,HA,48,N399HA,HNL,OAK,1310,1302,-8,11,1313,310,279,259,2409,2032,9,2120,2041,-39,0,0,,,,,,
2015,9,4,5,AA,689,N659AW,SNA,PHX,1000,1008,8,10,1018,77,63,50,338,1108,3,1117,1111,-6,0,0,,,,,,
2015,8,19,3,WN,1258,N214WN,PDX,OAK,1825,1831,6,9,1840,105,94,78,543,1958,7,2010,2005,-5,0,0,,,,,,
2015,7,1,3,AS,578,N588AS,PDX,LAX,1435,1431,-4,8,1439,142,137,119,834,1638,10,1657,1648,-9,0,0,,,,,,
2015,6,14,7,WN,4927,N8324A,AUS,DCA,1240,1234,-6,8,1242,195,187,174,1315,1636,5,1655,1641,-14,0,0,,,,,,
2015,12,15,2,DL,2835,N817DN,SEA,SLC,1600,1613,13,40,1653,114,125,82,689,1915,3,1854,1918,24,0,0,,11,0,13,0,0
2015,6,9,2,UA,1600,N41140,EWR,LAX,1506,1556,50,16,1612,367,346,317,2454,1829,13,1813,1842,29,0,0,,0,0,0,29,0
2015,10,4,7,AA,647,N549UW,14107,13891,1015,1026,11,18,1044,78,76,52,325,1136,6,1133,1142,9,0,0,,,,,,
2015,7,15,3,AA,1621,N3BEAA,MIA,MSP,2025,2020,-5,67,2127,229,280,207,1501,2354,6,2314,2400,46,0,0,,46,0,0,0,0
2015,11,11,3,AA,1870,N745VJ,DCA,CLT,1720,1716,-4,16,1732,92,84,58,331,1830,10,1852,1840,-12,0,0,,,,,,
2015,7,11,6,WN,2200,N931WN,ATL,RIC,1340,1340,0,12,1352,100,89,71,481,1503,6,1520,1509,-11,0,0,,,,,,
2015,2,25,3,US,2062,N180US,MCO,CLT,520,534,14,7,541,97,84,70,468,651,7,657,658,1,0,0,,,,,,
2015,1,28,3,WN,1031,N648SW,DAL,MCI,1515,1531,16,8,1539,90,78,66,460,1645,4,1645,1649,4,0,0,,,,,,
2015,3,17,2,UA,1010,N27724,ORD,GRR,1720,1729,9,8,1737,55,40,25,137,1902,7,1915,1909,-6,0,0,,,,,,
2015,12,23,3,OO,6466,N133SY,DEN,RDU,1731,1731,0,22,1753,206,211,183,1436,2256,6,2257,2302,5,0,0,,,,,,
2015,3,9,1,UA,1270,N31412,MCO,ORD,2016,2015,-1,14,2029,173,163,139,1005,2148,10,2209,2158,-11,0,0,,,,,,
2015,9,23,3,AS,476,N560AS,SEA,LAX,2025,2023,-2,11,2034,154,145,131,954,2245,3,2259,2248,-11,0,0,,,,,,
2015,7,15,3,AA,563,N163US,PHX,SAN,2010,2011,1,19,2030,71,69,47,304,2117,3,2121,2120,-1,0,0,,,,,,
2015,4,29,3,MQ,3649,N630MQ,MLI,DFW,1520,1543,23,10,1553,133,117,92,691,1725,15,1733,1740,7,0,0,,,,,,
2015,7,10,5,WN,1518,N8651A,BWI,SJU,820,859,39,20,919,255,258,231,1565,1310,7,1235,1317,42,0,0,,3,0,39,0,0
2015,3,27,5,US,1780,N757UW,MEM,CLT,600,553,-7,30,623,94,129,91,511,854,8,834,902,28,0,0,,28,0,0,0,0
2015,5,8,5,UA,1147,N69829,ORD,LAS,1914,2045,91,22,2107,248,234,205,1514,2232,7,2122,2239,77,0,0,,0,0,0,38,39
2015,6,17,3,MQ,3321,N659MQ,DFW,ROW,1540,,,,,94,,,435,,,1614,,,0,1,B,,,,,
2015,11,14,6,DL,1482,N549US,RDU,ATL,730,2111,821,17,2128,98,78,51,356,2219,10,908,2229,801,0,0,,0,0,801,0,0
2015,11,18,3,DL,837,N817NW,ATL,HNL,1050,1055,5,22,1117,604,585,559,4502,1536,4,1554,1540,-14,0,0,,,,,,
2015,4,26,7,MQ,3601,N694MQ,CVG,DFW,808,800,-8,9,809,157,168,142,812,931,17,945,948,3,0,0,,,,,,
2015,4,1,3,OO,5191,N786SK,LAX,AUS,2359,6,7,24,30,172,173,144,1242,454,5,451,459,8,0,0,,,,,,
2015,6,15,1,AS,639,N627AS,PHX,SEA,1815,1805,-10,8,1813,170,166,151,1107,2044,7,2105,2051,-14,0,0,,,,,,
2015,11,23,1,WN,2174,N521SW,AMA,DAL,600,559,-1,8,607,70,55,44,323,651,3,710,654,-16,0,0,,,,,,
2015,7,10,5,AA,1841,N732US,TPA,DCA,1840,1834,-6,11,1845,132,123,110,814,2035,2,2052,2037,-15,0,0,,,,,,
2015,10,7,3,WN,1065,N7725A,10721,12191,620,618,-2,13,631,265,238,221,1609,912,4,945,916,-29,0,0,,,,,,
2015,3,17,2,OO,5556,N724SK,LAX,AUS,840,849,9,32,921,179,206,169,1242,1410,5,1339,1415,36,0,0,,27,0,9,0,0
2015,4,12,7,US,1922,N117UW,CLT,RIC,2220,2219,-1,19,2238,62,64,41,257,2319,4,2322,2323,1,0,0,,,,,,
2015,4,1,3,US,1755,N956UW,PHL,RDU,2030,2054,24,17,2111,81,77,58,337,2209,2,2151,2211,20,0,0,,0,0,3,17,0
2015,11,2,1,F9,1248,N230FR,SFO,ORD,1245,1402,77,30,1432,245,243,195,1846,1947,18,1850,2005,75,0,0,,24,0,0,51,0
2015,2,18,3,WN,506,,DCA,MDW,640,,,,,135,,,601,,,755,,,0,1,A,,,,,
2015,10,13,2,EV,5095,N936EV,10397,12007,1941,2015,34,14,2029,69,56,40,241,2009,2,1950,2011,21,0,0,,0,0,0,21,0
2015,9,26,6,UA,454,N434UA,EWR,MSY,840,840,0,20,900,194,184,161,1167,1041,3,1054,1044,-10,0,0,,,,,,
2015,7,29,3,WN,1458,N7702A,SDF,PHX,635,630,-5,9,639,225,208,194,1506,653,5,720,658,-22,0,0,,,,,,
2015,7,14,2,OO,6304,N110SY,BUR,SFO,1447,1442,-5,11,1453,81,107,54,326,1547,42,1608,1629,21,0,0,,21,0,0,0,0
2015,11,2,1,AA,1252,N4XYAA,DFW,PIT,821,937,76,15,952,159,148,125,1067,1257,8,1200,1305,65,0,0,,0,0,65,0,0
2015,11,10,2,VX,211,N624VA,ORD,SFO,1820,1814,-6,24,1838,285,275,247,1846,2045,4,2105,2049,-16,0,0,,,,,,
2015,10,4,7,DL,2811,N962DL,10397,12217,2310,2307,-3,10,2317,56,44,30,151,2247,4,2306,2251,-15,0,0,,,,,,
2015,7,21,2,DL,1221,N930DL,ATL,OKC,1352,1346,-6,16,1402,134,120,100,761,1442,4,1506,1446,-20,0,0,,,,,,
2015,2,13,5,US,1998,N752US,CLT,BWI,2220,2304,44,14,2318,80,76,54,361,12,8,2340,20,40,0,0,,0,0,40,0,0
2015,2,28,6,UA,1082,N14242,FLL,EWR,1400,1550,110,27,1617,185,186,146,1065,1843,13,1705,1856,111,0,0,,1,0,27,83,0
2015,6,4,4,DL,1172,N974AT,EVV,ATL,600,559,-1,14,613,79,79,51,350,804,14,819,818,-1,0,0,,,,,,
2015,7,22,3,WN,616,N269WN,SDF,BWI,1925,1917,-8,5,1922,100,105,65,495,2027,35,2105,2102,-3,0,0,,,,,,
2015,8,5,3,AA,1811,N923US,PHL,TPA,740,737,-3,15,752,160,146,124,920,956,7,1020,1003,-17,0,0,,,,,,
2015,4,15,3,WN,297,N625SW,RDU,MCO,630,624,-6,7,631,100,90,77,534,748,6,810,754,-16,0,0,,,,,,
2015,3,14,6,OO,4567,N685BR,ATL,XNA,1112,1110,-2,27,1137,113,128,94,589,1211,7,1205,1218,13,0,0,,,,,,
2015,3,17,2,EV,4910,N707EV,DTW,IND,1016,1010,-6,13,1023,68,61,44,231,1107,4,1124,1111,-13,0,0,,,,,,
2015,11,10,2,WN,245,N493WN,LAX,SMF,1235,1237,2,9,1246,80,75,62,373,1348,4,1355,1352,-3,0,0,,,,,,
2015,3,26,4,WN,2609,N641SW,MCO,MSY,1835,1901,26,11,1912,110,101,88,551,1940,2,1925,1942,17,0,0,,0,0,3,14,0
2015,3,8,7,DL,2315,N908DE,CVG,ATL,715,715,0,31,746,98,104,69,373,855,4,853,859,6,0,0,,,,,,
2015,7,6,1,NK,332,N527NK,ACY,BOS,1700,1702,2,12,1714,71,66,42,274,1756,12,1811,1808,-3,0,0,,,,,,
2015,11,18,3,HA,312,N488HA,HNL,ITO,1852,1847,-5,15,1902,53,71,51,216,1953,5,1945,1958,13,0,0,,,,,,
2015,3,11,3,EV,5147,N761ND,MDT,DTW,1725,1720,-5,11,1731,94,94,79,371,1850,4,1859,1854,-5,0,0,,,,,,
2015,12,25,5,MQ,3364,N665MQ,ORD,LEX,1845,1849,4,16,1905,80,73,53,323,2058,4,2105,2102,-3,0,0,,,,,,
2015,8,24,1,MQ,3256,N620MQ,AZO,ORD,617,606,-11,13,619,50,49,27,122,546,9,607,555,-12,0,0,,,,,,
2015,9,9,3,EV,6021,N11199,ABE,ORD,652,648,-4,9,657,127,110,94,654,731,7,759,738,-21,0,0,,,,,,
